id,label,TYPE,CODE,ICAO,DESC,REGION,RUNWAYS,LONGEST,ELEVATION_FT,CONTINENT,COUNTRY_CODE,CITY,LATITUDE,LONGITUDE
2204,airport,medium_airport,EKN,KEKN,Elkins-Randolph County Regional Airport,US-WV,2,4543,1987,NA,US,Elkins,39,-80
2207,airport,medium_airport,ELD,KELD,South Arkansas Regional Airport at Goodwin Field,US-AR,3,6600,277,NA,US,El Dorado,33,-93
2209,airport,medium_airport,ELM,KELM,Elmira Corning Regional Airport,US-NY,3,7000,954,NA,US,Elmira/Corning,42,-77
2211,airport,medium_airport,LYU,KELO,Ely Municipal Airport,US-MN,1,5600,1456,NA,US,Ely,48,-92
2212,airport,medium_airport,ELP,KELP,El Paso International Airport,US-TX,3,12020,3959,NA,US,El Paso,32,-106
2217,airport,medium_airport,END,KEND,Vance Air Force Base,US-OK,4,9202,1307,NA,US,Enid,36,-98
2219,airport,medium_airport,ENV,KENV,Wendover Airport,US-UT,2,8001,4237,NA,US,Wendover,41,-114
2220,airport,medium_airport,ENW,KENW,Kenosha Regional Airport,US-WI,3,5499,742,NA,US,Kenosha,43,-88
2223,airport,medium_airport,ERI,KERI,Erie International Tom Ridge Field,US-PA,2,8420,732,NA,US,Erie,42,-80
2227,airport,medium_airport,ESF,KESF,Esler Army Airfield / Esler Regional Airport,US-LA,2,5999,112,NA,US,Alexandria,31,-92
2234,airport,medium_airport,EVV,KEVV,Evansville Regional Airport,US-IN,3,8021,418,NA,US,Evansville,38,-88
2235,airport,medium_airport,EVW,KEVW,Evanston-Uinta County Airport-Burns Field,US-WY,2,7300,7143,NA,US,Evanston,41,-111
2236,airport,medium_airport,EWB,KEWB,New Bedford Regional Airport,US-MA,2,5000,80,NA,US,New Bedford,42,-71
2238,airport,medium_airport,EWN,KEWN,Coastal Carolina Regional Airport,US-NC,2,6004,18,NA,US,New Bern,35,-77
2239,airport,large_airport,EWR,KEWR,Newark Liberty International Airport,US-NJ,3,11000,18,NA,US,Newark,41,-74
2241,airport,medium_airport,EYW,KEYW,Key West International Airport,US-FL,1,4801,3,NA,US,Key West,25,-82
2244,airport,medium_airport,FAF,KFAF,Felker Army Air Field,US-VA,1,3020,12,NA,US,Newport News (Fort Eustis),37,-77
2247,airport,medium_airport,FAR,KFAR,Hector International Airport,US-ND,3,9000,902,NA,US,Fargo,47,-97
2248,airport,medium_airport,FAT,KFAT,Fresno Yosemite International Airport,US-CA,2,9217,336,NA,US,Fresno,37,-120
2249,airport,medium_airport,FAY,KFAY,Fayetteville Regional Airport - Grannis Field,US-NC,2,7712,189,NA,US,Fayetteville,35,-79
2250,airport,medium_airport,FBG,KFBG,Simmons Army Air Field,US-NC,1,4650,244,NA,US,Fort Bragg,35,-79
2255,airport,medium_airport,FCS,KFCS,Butts AAF (Fort Carson) Air Field,US-CO,1,4573,5838,NA,US,Fort Carson,39,-105
2264,airport,medium_airport,FFO,KFFO,Wright-Patterson Air Force Base,US-OH,2,12601,823,NA,US,Dayton,40,-84
2268,airport,medium_airport,FHU,KFHU,Sierra Vista Municipal Airport / Libby Army Air Field,US-AZ,3,12001,4719,NA,US,Fort Huachuca / Sierra Vista,32,-110
2271,airport,medium_airport,FLG,KFLG,Flagstaff Pulliam International Airport,US-AZ,1,6999,7014,NA,US,Flagstaff,35,-112
2272,airport,large_airport,FLL,KFLL,Fort Lauderdale Hollywood International Airport,US-FL,3,9000,9,NA,US,Fort Lauderdale,26,-80
2273,airport,medium_airport,FLO,KFLO,Florence Regional Airport,US-SC,2,6499,146,NA,US,Florence,34,-80
2276,airport,medium_airport,FME,KFME,Tipton Airport,US-MD,1,3000,150,NA,US,Fort Meade(Odenton),39,-77
2278,airport,medium_airport,FMY,KFMY,Page Field,US-FL,2,6406,17,NA,US,Fort Myers,27,-82
2280,airport,medium_airport,FNT,KFNT,Bishop International Airport,US-MI,2,7849,782,NA,US,Flint,43,-84
2281,airport,medium_airport,FOD,KFOD,Fort Dodge Regional Airport,US-IA,2,6548,1156,NA,US,Fort Dodge,43,-94
2282,airport,medium_airport,FOE,KFOE,Topeka Regional Airport,US-KS,2,12802,1078,NA,US,Topeka,39,-96
2285,airport,medium_airport,FPR,KFPR,St Lucie County International Airport,US-FL,2,6492,24,NA,US,Fort Pierce,27,-80
2286,airport,medium_airport,FRG,KFRG,Republic Airport,US-NY,2,6827,82,NA,US,Farmingdale,41,-73
2288,airport,medium_airport,FRI,KFRI,Marshall Army Air Field,US-KS,2,4500,1065,NA,US,Fort Riley (Junction City),39,-97
2291,airport,medium_airport,FSD,KFSD,Sioux Falls Regional Airport / Joe Foss Field,US-SD,3,8999,1429,NA,US,Sioux Falls,44,-97
2292,airport,medium_airport,FSI,KFSI,Henry Post Army Air Field (Fort Sill),US-OK,1,5000,1189,NA,US,Fort Sill,35,-98
2294,airport,medium_airport,FSM,KFSM,Fort Smith Regional Airport,US-AR,2,8000,469,NA,US,Fort Smith,35,-94
2295,airport,medium_airport,FST,KFST,Fort Stockton Pecos County Airport,US-TX,5,7507,3011,NA,US,Fort Stockton,31,-103
2298,airport,medium_airport,FTK,KFTK,Godman Army Air Field,US-KY,4,5253,756,NA,US,Fort Knox,38,-86
2299,airport,medium_airport,FTW,KFTW,Fort Worth Meacham International Airport,US-TX,3,7501,710,NA,US,Fort Worth,33,-97
2300,airport,medium_airport,FTY,KFTY,Fulton County Airport Brown Field,US-GA,3,5796,841,NA,US,Atlanta,34,-85
2302,airport,medium_airport,FWA,KFWA,Fort Wayne International Airport,US-IN,3,12000,814,NA,US,Fort Wayne,41,-85
2303,airport,medium_airport,FXE,KFXE,Fort Lauderdale Executive Airport,US-FL,2,6001,13,NA,US,Fort Lauderdale,26,-80
2306,airport,medium_airport,FYV,KFYV,Drake Field,US-AR,1,6006,1251,NA,US,Fayetteville,36,-94
2313,airport,medium_airport,GCC,KGCC,Northeast Wyoming Regional Airport,US-WY,2,7500,4365,NA,US,Gillette,44,-106
2315,airport,medium_airport,GCN,KGCN,Grand Canyon National Park Airport,US-AZ,1,8999,6609,NA,US,Grand Canyon - Tusayan,36,-112
2321,airport,medium_airport,GFK,KGFK,Grand Forks International Airport,US-ND,4,7349,845,NA,US,Grand Forks,48,-97
2322,airport,medium_airport,GFL,KGFL,Floyd Bennett Memorial Airport,US-NY,2,5000,328,NA,US,Glens Falls,43,-74
2323,airport,medium_airport,GGG,KGGG,East Texas Regional Airport,US-TX,2,10000,365,NA,US,Longview,32,-95
2324,airport,medium_airport,GGW,KGGW,Wokal Field/Glasgow-Valley County Airport,US-MT,2,5001,2296,NA,US,Glasgow,48,-107
2327,airport,medium_airport,GJT,KGJT,Grand Junction Regional Airport,US-CO,2,10501,4858,NA,US,Grand Junction,39,-109
2330,airport,medium_airport,GLD,KGLD,Goodland Municipal Airport,US-KS,3,5499,3656,NA,US,Goodland,39,-102
2332,airport,medium_airport,GLH,KGLH,Mid Delta Regional Airport,US-MS,2,8001,131,NA,US,Greenville,33,-91
2335,airport,medium_airport,GMU,KGMU,Greenville Downtown Airport,US-SC,2,5393,1048,NA,US,Greenville,35,-82
2338,airport,medium_airport,GNV,KGNV,Gainesville Regional Airport,US-FL,2,7504,152,NA,US,Gainesville,30,-82
2339,airport,medium_airport,GON,KGON,Groton New London Airport,US-CT,2,5000,9,NA,US,Groton,41,-72
2340,airport,medium_airport,FCA,KGPI,Glacier Park International Airport,US-MT,3,9007,2977,NA,US,Kalispell,48,-114
2341,airport,medium_airport,GPT,KGPT,Gulfport Biloxi International Airport,US-MS,3,9002,28,NA,US,Gulfport,30,-89
2345,airport,medium_airport,GRF,KGRF,Gray Army Air Field,US-WA,1,6125,300,NA,US,Fort Lewis/Tacoma,47,-123
2346,airport,medium_airport,GRI,KGRI,Central Nebraska Regional Airport,US-NE,2,7002,1847,NA,US,Grand Island,41,-98
2347,airport,medium_airport,GRK,KGRK,Killeen-Fort Hood Regional Airport / Robert Gray Army Air Field,US-TX,1,10000,1015,NA,US,Killeen,31,-98
2349,airport,medium_airport,GRR,KGRR,Gerald R. Ford International Airport,US-MI,3,10000,794,NA,US,Grand Rapids,43,-86
2350,airport,medium_airport,GSB,KGSB,Seymour Johnson Air Force Base,US-NC,1,11758,109,NA,US,Goldsboro,35,-78
2352,airport,medium_airport,GSO,KGSO,Piedmont Triad International Airport,US-NC,3,10001,925,NA,US,Greensboro,36,-80
2353,airport,medium_airport,GSP,KGSP,Greenville Spartanburg International Airport,US-SC,1,11000,964,NA,US,Greer,35,-82
2354,airport,medium_airport,GTF,KGTF,Great Falls International Airport,US-MT,3,10502,3680,NA,US,Great Falls,47,-111
2356,airport,medium_airport,GTR,KGTR,Golden Triangle Regional Airport,US-MS,1,8002,264,NA,US,Columbus/W Point/Starkville,33,-89
2358,airport,medium_airport,GUS,KGUS,Grissom Air Reserve Base,US-IN,1,12501,812,NA,US,Peru,41,-86
2359,airport,medium_airport,GUY,KGUY,Guymon Municipal Airport,US-OK,2,5900,3123,NA,US,Guymon,37,-102
2361,airport,medium_airport,GWO,KGWO,Greenwood–Leflore Airport,US-MS,3,6503,162,NA,US,Greenwood,33,-90
2367,airport,medium_airport,GYY,KGYY,Gary Chicago International Airport,US-IN,2,7003,591,NA,US,Gary,42,-87
2372,airport,medium_airport,HBG,KHBG,Hattiesburg Bobby L Chain Municipal Airport,US-MS,1,6099,151,NA,US,Hattiesburg,31,-89
2373,airport,medium_airport,HBR,KHBR,Hobart Regional Airport,US-OK,3,5507,1563,NA,US,Hobart,35,-99
2377,airport,medium_airport,HFD,KHFD,Hartford Brainard Airport,US-CT,3,4417,18,NA,US,Hartford,42,-73
2379,airport,medium_airport,HGR,KHGR,Hagerstown Regional Richard A Henson Field,US-MD,2,5461,703,NA,US,Hagerstown,40,-78
2380,airport,medium_airport,HHR,KHHR,Jack Northrop Field Hawthorne Municipal Airport,US-CA,1,4956,66,NA,US,Hawthorne,34,-118
2382,airport,medium_airport,HIB,KHIB,Range Regional Airport,US-MN,2,6758,1354,NA,US,Hibbing,47,-93
2384,airport,medium_airport,HIF,KHIF,Hill Air Force Base,US-UT,1,13508,4789,NA,US,Ogden,41,-112
2385,airport,medium_airport,HII,KHII,Lake Havasu City International Airport,US-AZ,3,8001,783,NA,US,Lake Havasu City,35,-114
2386,airport,medium_airport,HIO,KHIO,Portland Hillsboro Airport,US-OR,3,6600,208,NA,US,Portland,46,-123
2389,airport,medium_airport,HKY,KHKY,Hickory Regional Airport,US-NC,2,6400,1190,NA,US,Hickory,36,-81
2392,airport,medium_airport,HLG,KHLG,Wheeling Ohio County Airport,US-WV,2,5001,1195,NA,US,Wheeling,40,-81
2394,airport,medium_airport,HMN,KHMN,Holloman Air Force Base,US-NM,3,12800,4093,NA,US,Alamogordo,33,-106
2397,airport,medium_airport,HON,KHON,Huron Regional Airport,US-SD,2,7201,1289,NA,US,Huron,44,-98
2398,airport,medium_airport,HOP,KHOP,Campbell Army Airfield (Fort Campbell),US-KY,2,11800,573,NA,US,Fort Campbell,37,-87
2399,airport,medium_airport,HOT,KHOT,Memorial Field Airport,US-AR,2,6595,540,NA,US,Hot Springs,34,-93
2400,airport,medium_airport,HOU,KHOU,William P Hobby Airport,US-TX,4,7602,46,NA,US,Houston,30,-95
2401,airport,medium_airport,HPN,KHPN,Westchester County Airport,US-NY,2,6548,439,NA,US,White Plains,41,-74
2405,airport,medium_airport,HRL,KHRL,Valley International Airport,US-TX,3,8301,36,NA,US,Harlingen,26,-98
2406,airport,medium_airport,HRO,KHRO,Boone County Airport,US-AR,1,6161,1365,NA,US,Harrison,36,-93
2410,airport,medium_airport,HST,KHST,Homestead ARB Airport,US-FL,1,11201,5,NA,US,Homestead,25,-80
2411,airport,medium_airport,HSV,KHSV,Huntsville International Carl T Jones Field,US-AL,2,12600,629,NA,US,Huntsville,35,-87
2415,airport,medium_airport,HUA,KHUA,Redstone Army Air Field,US-AL,1,7300,684,NA,US,Redstone Arsnl Huntsville,35,-87
2416,airport,medium_airport,HUF,KHUF,"Terre Haute Regional Airport, Hulman Field",US-IN,3,9020,589,NA,US,Terre Haute,39,-87
2417,airport,medium_airport,HUL,KHUL,Houlton International Airport,US-ME,2,5001,489,NA,US,Houlton,46,-68
2418,airport,medium_airport,HUT,KHUT,Hutchinson Municipal Airport,US-KS,3,7004,1543,NA,US,Hutchinson,38,-98
2420,airport,medium_airport,HVN,KHVN,Tweed New Haven Airport,US-CT,2,5600,12,NA,US,New Haven,41,-73
2421,airport,medium_airport,HVR,KHVR,Havre City County Airport,US-MT,2,5205,2591,NA,US,Havre,49,-110
2425,airport,medium_airport,HYA,KHYA,Cape Cod Gateway Airport,US-MA,2,5425,54,NA,US,Hyannis,42,-70
2426,airport,medium_airport,HYR,KHYR,Sawyer County Airport,US-WI,2,5003,1216,NA,US,Hayward,46,-91
2427,airport,medium_airport,HYS,KHYS,Hays Regional Airport,US-KS,2,6500,1999,NA,US,Hays,39,-99
2429,airport,medium_airport,JFN,KHZY,Northeast Ohio Regional Airport,US-OH,1,5900,924,NA,US,Ashtabula,42,-81
2430,airport,medium_airport,IAB,KIAB,McConnell Air Force Base,US-KS,2,12000,1371,NA,US,Wichita,38,-97
2431,airport,large_airport,IAD,KIAD,Washington Dulles International Airport,US-VA,4,11501,312,NA,US,Dulles,39,-77
2432,airport,medium_airport,IAG,KIAG,Niagara Falls International Airport,US-NY,3,9829,589,NA,US,Niagara Falls,43,-79
2434,airport,medium_airport,ICT,KICT,Wichita Eisenhower National Airport,US-KS,3,10301,1333,NA,US,Wichita,38,-97
2435,airport,medium_airport,IDA,KIDA,Idaho Falls Regional Airport,US-ID,2,9002,4744,NA,US,Idaho Falls,44,-112
2439,airport,medium_airport,IFP,KIFP,Laughlin Bullhead International Airport,US-AZ,1,7520,701,NA,US,Bullhead City,35,-115
2440,airport,medium_airport,IGM,KIGM,Kingman Airport,US-AZ,3,6826,3449,NA,US,Kingman,35,-114
2441,airport,medium_airport,IKK,KIKK,Greater Kankakee Airport,US-IL,2,5979,630,NA,US,Kankakee,41,-88
2443,airport,medium_airport,ILG,KILG,New Castle Airport,US-DE,3,7181,80,NA,US,Wilmington,40,-76
2444,airport,medium_airport,ILM,KILM,Wilmington International Airport,US-NC,2,8016,32,NA,US,Wilmington,34,-78
2445,airport,medium_airport,ILN,KILN,Wilmington Airpark,US-OH,2,10701,1077,NA,US,Wilmington,39,-84
2449,airport,large_airport,IND,KIND,Indianapolis International Airport,US-IN,3,11200,797,NA,US,Indianapolis,40,-86
2450,airport,medium_airport,INK,KINK,Winkler County Airport,US-TX,2,5000,2822,NA,US,Wink,32,-103
2451,airport,medium_airport,INL,KINL,Falls International Airport,US-MN,2,6508,1185,NA,US,International Falls,49,-93
2453,airport,medium_airport,INT,KINT,Smith Reynolds Airport,US-NC,2,6655,969,NA,US,Winston Salem,36,-80
2454,airport,medium_airport,INW,KINW,Winslow Lindbergh Regional Airport,US-AZ,3,7499,4941,NA,US,Winslow,35,-111
2456,airport,medium_airport,IPL,KIPL,Imperial County Airport,US-CA,2,5304,-54,NA,US,Imperial,33,-116
2459,airport,medium_airport,ISO,KISO,Kinston Regional Jetport At Stallings Field,US-NC,1,11500,93,NA,US,Kinston,35,-78
2460,airport,medium_airport,ISP,KISP,Long Island Mac Arthur Airport,US-NY,4,7006,99,NA,US,Islip,41,-73
2463,airport,medium_airport,ITH,KITH,Ithaca Tompkins Regional Airport,US-NY,2,6601,1099,NA,US,Ithaca,42,-76
2464,airport,medium_airport,AZA,KIWA,Phoenix–Mesa Gateway Airport,US-AZ,3,10401,1382,NA,US,Mesa,33,-112
2472,airport,medium_airport,JAC,KJAC,Jackson Hole Airport,US-WY,1,6300,6451,NA,US,Jackson,44,-111
2473,airport,medium_airport,JAN,KJAN,Jackson-Medgar Wiley Evers International Airport,US-MS,2,8500,346,NA,US,Jackson,32,-90
2475,airport,large_airport,JAX,KJAX,Jacksonville International Airport,US-FL,2,10000,30,NA,US,Jacksonville,30,-82
2476,airport,medium_airport,JCT,KJCT,Kimble County Airport,US-TX,2,5000,1749,NA,US,Junction,31,-100
2479,airport,large_airport,JFK,KJFK,John F Kennedy International Airport,US-NY,4,14511,13,NA,US,New York,41,-74
2480,airport,medium_airport,JHW,KJHW,Chautauqua County-Jamestown Airport,US-NY,2,5299,1723,NA,US,Jamestown,42,-79
2482,airport,medium_airport,JLN,KJLN,Joplin Regional Airport,US-MO,3,6502,981,NA,US,Joplin,37,-94
2483,airport,medium_airport,JMS,KJMS,Jamestown Regional Airport,US-ND,2,6500,1500,NA,US,Jamestown,47,-99
2485,airport,medium_airport,USA,KJQF,Concord-Padgett Regional Airport,US-NC,1,7403,705,NA,US,Concord,35,-81
2487,airport,medium_airport,JST,KJST,John Murtha Johnstown Cambria County Airport,US-PA,3,7003,2284,NA,US,Johnstown,40,-79
2489,airport,medium_airport,JXN,KJXN,Jackson County Airport/Reynolds Field,US-MI,2,5344,1001,NA,US,Jackson,42,-84
2490,airport,medium_airport,KLS,KKLS,Southwest Washington Regional Airport,US-WA,1,4391,20,NA,US,Kelso,46,-123
2496,airport,medium_airport,LAF,KLAF,Purdue University Airport,US-IN,2,6600,606,NA,US,West Lafayette,40,-87
2497,airport,medium_airport,LAL,KLAL,Lakeland Linder International Airport,US-FL,2,8500,142,NA,US,Lakeland,28,-82
2499,airport,medium_airport,LAR,KLAR,Laramie Regional Airport,US-WY,2,8500,7284,NA,US,Laramie,41,-106
2500,airport,large_airport,LAS,KLAS,Harry Reid International Airport,US-NV,4,14515,2181,NA,US,Las Vegas,36,-115
2501,airport,medium_airport,LBB,KLBB,Lubbock Preston Smith International Airport,US-TX,3,11500,3282,NA,US,Lubbock,34,-102
2502,airport,medium_airport,LBE,KLBE,Arnold Palmer Regional Airport,US-PA,2,7001,1199,NA,US,Latrobe,40,-79
2503,airport,medium_airport,LBF,KLBF,North Platte Regional Airport Lee Bird Field,US-NE,2,8000,2777,NA,US,North Platte,41,-101
2504,airport,medium_airport,LBL,KLBL,Liberal Mid-America Regional Airport,US-KS,2,7105,2885,NA,US,Liberal,37,-101
2505,airport,medium_airport,LCH,KLCH,Lake Charles Regional Airport,US-LA,2,6500,15,NA,US,Lake Charles,30,-93
2507,airport,medium_airport,LCK,KLCK,Rickenbacker International Airport,US-OH,3,12102,744,NA,US,Columbus,40,-83
2511,airport,medium_airport,LEB,KLEB,Lebanon Municipal Airport,US-NH,2,5496,603,NA,US,Lebanon,44,-72
2512,airport,medium_airport,LEE,KLEE,Leesburg International Airport,US-FL,2,6300,76,NA,US,Leesburg,29,-82
2515,airport,medium_airport,LEX,KLEX,Blue Grass Airport,US-KY,2,7003,979,NA,US,Lexington,38,-85
2516,airport,medium_airport,LFI,KLFI,Langley Air Force Base,US-VA,1,10000,11,NA,US,Hampton,37,-76
2517,airport,medium_airport,LFK,KLFK,Angelina County Airport,US-TX,2,5398,296,NA,US,Lufkin,31,-95
2518,airport,medium_airport,LFT,KLFT,Lafayette Regional Airport,US-LA,3,7651,42,NA,US,Lafayette,30,-92
2519,airport,large_airport,LGA,KLGA,La Guardia Airport,US-NY,3,7000,21,NA,US,New York,41,-74
2520,airport,medium_airport,LGB,KLGB,Long Beach Airport (Daugherty Field),US-CA,5,10000,60,NA,US,Long Beach,34,-118
2524,airport,medium_airport,LGU,KLGU,Logan-Cache Airport,US-UT,3,9010,4457,NA,US,Logan,42,-112
2529,airport,medium_airport,LIT,KLIT,Bill & Hillary Clinton National Airport/Adams Field,US-AR,3,8273,262,NA,US,Little Rock,35,-92
2534,airport,medium_airport,LMT,KLMT,Crater Lake-Klamath Regional Airport,US-OR,3,10301,4095,NA,US,Klamath Falls,42,-122
2535,airport,medium_airport,LND,KLND,Hunt Field,US-WY,1,5000,5586,NA,US,Lander,43,-109
2536,airport,medium_airport,LNK,KLNK,Lincoln Airport,US-NE,3,12901,1219,NA,US,Lincoln,41,-97
2539,airport,medium_airport,LNS,KLNS,Lancaster Airport,US-PA,2,6934,403,NA,US,Lancaster,40,-76
2540,airport,medium_airport,LOL,KLOL,Derby Field,US-NV,2,5529,3904,NA,US,Lovelock,40,-119
2542,airport,medium_airport,LOU,KLOU,Bowman Field,US-KY,2,4357,546,NA,US,Louisville,38,-86
2543,airport,medium_airport,LOZ,KLOZ,London-Corbin Airport/Magee Field,US-KY,1,5650,1212,NA,US,London,37,-84
2546,airport,medium_airport,LRD,KLRD,Laredo International Airport,US-TX,3,8236,508,NA,US,Laredo,28,-99
2547,airport,medium_airport,LRF,KLRF,Little Rock Air Force Base,US-AR,2,12000,311,NA,US,Jacksonville,35,-92
2549,airport,medium_airport,LRU,KLRU,Las Cruces International Airport,US-NM,3,7499,4456,NA,US,Las Cruces,32,-107
2551,airport,medium_airport,LSE,KLSE,La Crosse Regional Airport,US-WI,3,8537,655,NA,US,La Crosse,44,-91
2552,airport,medium_airport,LSF,KLSF,Lawson Army Air Field,US-GA,1,10000,232,NA,US,Fort Benning,32,-85
2555,airport,medium_airport,LSV,KLSV,Nellis Air Force Base,US-NV,2,10123,1870,NA,US,Las Vegas,36,-115
2556,airport,medium_airport,LTS,KLTS,Altus Air Force Base,US-OK,4,13440,1382,NA,US,Altus,35,-99
2557,airport,medium_airport,LUF,KLUF,Luke Air Force Base,US-AZ,2,10012,1085,NA,US,Glendale,34,-112
2558,airport,medium_airport,LUK,KLUK,Cincinnati Municipal Airport Lunken Field,US-OH,3,6101,483,NA,US,Cincinnati,39,-84
2562,airport,medium_airport,LVM,KLVM,Mission Field,US-MT,3,5701,4660,NA,US,Livingston,46,-110
2563,airport,medium_airport,LVS,KLVS,Las Vegas Municipal Airport,US-NM,2,8198,6877,NA,US,Las Vegas,36,-105
2564,airport,medium_airport,LWB,KLWB,Greenbrier Valley Airport,US-WV,1,7004,2302,NA,US,Lewisburg,38,-80
2567,airport,medium_airport,LWM,KLWM,Lawrence Municipal Airport,US-MA,2,5000,148,NA,US,Lawrence,43,-71
2568,airport,medium_airport,LWT,KLWT,Lewistown Municipal Airport,US-MT,3,6100,4170,NA,US,Lewistown,47,-109
2576,airport,medium_airport,MAF,KMAF,Midland International Air and Space Port,US-TX,4,9501,2871,NA,US,Midland,32,-102
2578,airport,medium_airport,MBG,KMBG,Mobridge Municipal Airport,US-SD,2,4411,1716,NA,US,Mobridge,46,-100
2582,airport,medium_airport,MCB,KMCB,McComb-Pike County Airport / John E Lewis Field,US-MS,1,5000,413,NA,US,McComb,31,-90
2583,airport,medium_airport,MCC,KMCC,McClellan Airfield,US-CA,1,10600,77,NA,US,Sacramento,39,-121
2585,airport,medium_airport,MCE,KMCE,Merced Regional Macready Field,US-CA,1,5903,155,NA,US,Merced,37,-121
2586,airport,medium_airport,MCF,KMCF,MacDill Air Force Base,US-FL,1,11421,14,NA,US,Tampa,28,-83
2587,airport,large_airport,MCI,KMCI,Kansas City International Airport,US-MO,3,10801,1026,NA,US,Kansas City,39,-95
2588,airport,medium_airport,MCK,KMCK,McCook Ben Nelson Regional Airport,US-NE,3,6449,2583,NA,US,McCook,40,-101
2589,airport,medium_airport,MCN,KMCN,Middle Georgia Regional Airport,US-GA,2,6501,354,NA,US,Macon,33,-84
2590,airport,large_airport,MCO,KMCO,Orlando International Airport,US-FL,4,12005,96,NA,US,Orlando,28,-81
2591,airport,medium_airport,MCW,KMCW,Mason City Municipal Airport,US-IA,2,6501,1213,NA,US,Clear Lake,43,-93
2593,airport,medium_airport,MDT,KMDT,Harrisburg International Airport,US-PA,1,10001,310,NA,US,Harrisburg,40,-77
2594,airport,large_airport,MDW,KMDW,Chicago Midway International Airport,US-IL,5,6522,620,NA,US,Chicago,42,-88
